Product;FinancialPrice;data
ibov;125960,3;16/07/2021
ibov;127467,9;15/07/2021
ibov;128406,5;14/07/2021
ibov;128167,7;13/07/2021
ibov;127593,8;12/07/2021
ibov;125427,8;09/07/2021
ibov;125427,8;08/07/2021
ibov;127018,7;07/07/2021
ibov;125094,9;06/07/2021
ibov;126920,1;05/07/2021
ibov;127621,7;02/07/2021
ibov;125666,2;01/07/2021
ibov;126801,7;30/06/2021
ibov;127327,4;29/06/2021
ibov;127429,2;28/06/2021
ibov;127255,6;25/06/2021
ibov;129513,6;24/06/2021
ibov;128428;23/06/2021
ibov;128767,5;22/06/2021
ibov;129265;21/06/2021
ibov;128405,4;18/06/2021
ibov;128057,2;17/06/2021
ibov;129259,5;16/06/2021
ibov;130091,1;15/06/2021
ibov;130208;14/06/2021
ibov;129441;11/06/2021
ibov;130076,2;10/06/2021
ibov;129906,8;09/06/2021
ibov;129787,1;08/06/2021
ibov;130776,3;07/06/2021
ibov;130125,8;04/06/2021
ibov;129601,4;03/06/2021
ibov;129601,4;02/06/2021
ibov;128267,1;01/06/2021
ibov;126215,7;31/05/2021
ibov;125561,4;28/05/2021
ibov;124366,6;27/05/2021
ibov;123989,2;26/05/2021
ibov;122987,7;25/05/2021
ibov;124031,6;24/05/2021
ibov;122592,5;21/05/2021
ibov;122700,8;20/05/2021
ibov;122636,3;19/05/2021
ibov;122980;18/05/2021
ibov;122937,9;17/05/2021
ibov;121880,8;14/05/2021
ibov;120705,9;13/05/2021
ibov;119710;12/05/2021
ibov;122964;11/05/2021
ibov;121909;10/05/2021
ibov;122038,1;07/05/2021
ibov;119920,6;06/05/2021
ibov;119564,4;05/05/2021
ibov;117712;04/05/2021
ibov;119209,5;03/05/2021
ibov;118893,8;30/04/2021
ibov;120065,8;29/04/2021
ibov;121052,5;28/04/2021
ibov;119388,4;27/04/2021
ibov;120594,6;26/04/2021
ibov;120530,1;23/04/2021
ibov;119371,5;22/04/2021
ibov;120062;21/04/2021
ibov;120062;20/04/2021
ibov;120933,8;19/04/2021
ibov;121113,9;16/04/2021
ibov;120700,7;15/04/2021
ibov;120294,7;14/04/2021
ibov;119297,1;13/04/2021
ibov;118811,7;12/04/2021
ibov;117669,9;09/04/2021
ibov;118313,2;08/04/2021
ibov;117623,6;07/04/2021
ibov;117498,9;06/04/2021
ibov;117518,4;05/04/2021
ibov;115253,3;02/04/2021
ibov;115253,3;01/04/2021
ibov;116633,7;31/03/2021
ibov;116849,7;30/03/2021
ibov;115418,7;29/03/2021
ibov;114780,6;26/03/2021
ibov;113749,9;25/03/2021
ibov;112064,2;24/03/2021
ibov;113261,8;23/03/2021
ibov;114978,9;22/03/2021
ibov;116221,6;19/03/2021
ibov;114835,4;18/03/2021
ibov;116549,4;17/03/2021
ibov;114018,8;16/03/2021
ibov;114850,7;15/03/2021
ibov;114160,4;12/03/2021
ibov;114983,8;11/03/2021
ibov;112776,5;10/03/2021
ibov;111330,6;09/03/2021
ibov;110611,6;08/03/2021
ibov;115202,2;05/03/2021
ibov;112690,2;04/03/2021
ibov;111184;03/03/2021
ibov;111539,8;02/03/2021
ibov;110334,8;01/03/2021
ibov;110035,2;26/02/2021
ibov;112256,4;25/02/2021
ibov;115667,8;24/02/2021
ibov;115227,5;23/02/2021
ibov;112667,7;22/02/2021
ibov;118430,5;19/02/2021
ibov;119199;18/02/2021
ibov;120355,8;17/02/2021
ibov;119428,7;16/02/2021
ibov;119428,7;15/02/2021
ibov;119428,7;12/02/2021
ibov;119299,8;11/02/2021
ibov;118435,3;10/02/2021
ibov;119471,6;09/02/2021
ibov;119696,4;08/02/2021
ibov;120240,3;05/02/2021
ibov;119260,8;04/02/2021
ibov;119724,7;03/02/2021
ibov;118233,8;02/02/2021
ibov;117517,6;01/02/2021
ibov;115067,6;29/01/2021
ibov;118883,3;28/01/2021
ibov;115882,3;27/01/2021
ibov;116464,1;26/01/2021
ibov;117380,5;25/01/2021
ibov;117380,5;22/01/2021
ibov;118329;21/01/2021
ibov;119646,4;20/01/2021
ibov;120636,4;19/01/2021
ibov;121241,6;18/01/2021
ibov;120348,8;15/01/2021
ibov;123480,5;14/01/2021
ibov;121933,1;13/01/2021
ibov;123998;12/01/2021
ibov;123255,1;11/01/2021
ibov;125076,6;08/01/2021
ibov;122385,9;07/01/2021
ibov;119100,1;06/01/2021
ibov;119376,2;05/01/2021
ibov;118854,7;04/01/2021
ibov;119017,2;01/01/2021
ibov;119017,2;31/12/2020
ibov;119017,2;30/12/2020
ibov;119409,2;29/12/2020
ibov;119123,7;28/12/2020
ibov;117806,9;25/12/2020
ibov;117806,9;24/12/2020
ibov;117806,9;23/12/2020
ibov;116636,2;22/12/2020
ibov;115822,6;21/12/2020
ibov;118023,7;18/12/2020
ibov;118400,6;17/12/2020
ibov;117857,4;16/12/2020
ibov;116148,6;15/12/2020
ibov;114611,1;14/12/2020
ibov;115128;11/12/2020
ibov;115128,6;10/12/2020
ibov;113001,2;09/12/2020
ibov;113793,1;08/12/2020
ibov;113589,8;07/12/2020
ibov;113750,2;04/12/2020
ibov;112291,6;03/12/2020
ibov;111878,5;02/12/2020
ibov;111399,9;01/12/2020
ibov;108893,3;30/11/2020
ibov;110575,5;27/11/2020
ibov;110227,1;26/11/2020
ibov;110132,5;25/11/2020
ibov;109786,3;24/11/2020
ibov;107378,9;23/11/2020
ibov;106042,5;20/11/2020
ibov;106669,9;19/11/2020
ibov;106119,1;18/11/2020
ibov;107248,6;17/11/2020
ibov;106429,9;16/11/2020
ibov;104723;13/11/2020
ibov;102507;12/11/2020
ibov;104808,8;11/11/2020
ibov;105067;10/11/2020
ibov;103515,2;09/11/2020
ibov;100925,1;06/11/2020
ibov;100751,4;05/11/2020
ibov;97866,8;04/11/2020
ibov;95979,7;03/11/2020
ibov;93952,4;02/11/2020
ibov;93952,4;30/10/2020
ibov;96582,2;29/10/2020
ibov;95368,8;28/10/2020
ibov;99605,5;27/10/2020
ibov;101017;26/10/2020
ibov;101259,8;23/10/2020
ibov;101917,7;22/10/2020
ibov;100552,4;21/10/2020
ibov;100539,8;20/10/2020
ibov;98657,7;19/10/2020
ibov;98309,1;16/10/2020
ibov;99054,1;15/10/2020
ibov;99334,4;14/10/2020
ibov;98502,8;13/10/2020
ibov;97483,3;12/10/2020
ibov;97483,3;09/10/2020
ibov;97919,7;08/10/2020
ibov;95526,3;07/10/2020
ibov;95615;06/10/2020
ibov;96089,2;05/10/2020
ibov;94015,7;02/10/2020
ibov;95478,5;01/10/2020
ibov;94603,4;30/09/2020
ibov;93580,4;29/09/2020
ibov;94666,4;28/09/2020
ibov;96999,4;25/09/2020
ibov;97012,1;24/09/2020
ibov;95734,8;23/09/2020
ibov;97293,5;22/09/2020
ibov;96990,7;21/09/2020
ibov;98289,7;18/09/2020
ibov;100097,8;17/09/2020
ibov;99675,7;16/09/2020
ibov;100297,9;15/09/2020
ibov;100274,5;14/09/2020
ibov;98363,2;11/09/2020
ibov;98834,6;10/09/2020
ibov;101292;09/09/2020
ibov;100050,4;08/09/2020
ibov;101241,7;07/09/2020
ibov;101241,7;04/09/2020
ibov;100721,4;03/09/2020
ibov;101911,1;02/09/2020
ibov;102167,6;01/09/2020
ibov;99369,2;31/08/2020
ibov;102142,9;28/08/2020
ibov;100623,6;27/08/2020
ibov;100627,3;26/08/2020
ibov;102117,6;25/08/2020
ibov;102298;24/08/2020
ibov;101521,3;21/08/2020
ibov;101467,9;20/08/2020
ibov;100853,7;19/08/2020
ibov;102065,4;18/08/2020
ibov;99595,4;17/08/2020
ibov;101353,5;14/08/2020
ibov;100460,6;13/08/2020
ibov;102117,8;12/08/2020
ibov;102174,4;11/08/2020
ibov;103444,5;10/08/2020
ibov;102775,5;07/08/2020
ibov;104125,6;06/08/2020
ibov;102801,8;05/08/2020
ibov;101215,9;04/08/2020
ibov;102830;03/08/2020
ibov;102912,2;31/07/2020
ibov;105008,7;30/07/2020
ibov;105605,2;29/07/2020
ibov;104109,1;28/07/2020
ibov;104477,1;27/07/2020
ibov;102381,6;24/07/2020
ibov;102293,3;23/07/2020
ibov;104289,6;22/07/2020
ibov;104309,7;21/07/2020
ibov;104426,4;20/07/2020
ibov;102888,3;17/07/2020
ibov;100553,3;16/07/2020
ibov;101790,5;15/07/2020
ibov;100440,2;14/07/2020
ibov;98697,1;13/07/2020
ibov;100031,8;10/07/2020
ibov;99160,3;09/07/2020
ibov;99769,9;08/07/2020
ibov;97761;07/07/2020
ibov;98937,2;06/07/2020
ibov;96764,9;03/07/2020
ibov;96235;02/07/2020
ibov;96203,2;01/07/2020
ibov;95055,8;30/06/2020
ibov;95735,4;29/06/2020
ibov;93834,5;26/06/2020
ibov;95983,1;25/06/2020
ibov;94377,4;24/06/2020
ibov;95975,2;23/06/2020
ibov;95336;22/06/2020
ibov;96572,1;19/06/2020
ibov;96125,2;18/06/2020
ibov;95547,3;17/06/2020
ibov;93531,2;16/06/2020
ibov;92375,5;15/06/2020
ibov;92795,3;12/06/2020
ibov;94686;11/06/2020
ibov;94686;10/06/2020
ibov;96746,6;09/06/2020
ibov;97644,7;08/06/2020
ibov;94637,1;05/06/2020
ibov;93828,6;04/06/2020
ibov;93002,1;03/06/2020
ibov;91046,4;02/06/2020
ibov;88620,1;01/06/2020
ibov;87402,6;29/05/2020
ibov;86949,1;28/05/2020
ibov;87946,3;27/05/2020
ibov;85468,9;26/05/2020
ibov;85663,5;25/05/2020
ibov;82173,2;22/05/2020
ibov;83027,1;21/05/2020
ibov;81319,5;20/05/2020
ibov;80742,4;19/05/2020
ibov;81194,3;18/05/2020
ibov;77556,6;15/05/2020
ibov;79010,8;14/05/2020
ibov;77772,2;13/05/2020
ibov;77872;12/05/2020
ibov;79064,6;11/05/2020
ibov;80263,4;08/05/2020
ibov;78118,6;07/05/2020
ibov;79063,7;06/05/2020
ibov;79470,8;05/05/2020
ibov;78876,2;04/05/2020
ibov;80505,9;01/05/2020
ibov;80505,9;30/04/2020
ibov;83170,8;29/04/2020
ibov;81312,2;28/04/2020
ibov;78238,6;27/04/2020
ibov;75330,6;24/04/2020
ibov;79673,3;23/04/2020
ibov;80687,2;22/04/2020
ibov;78972,8;21/04/2020
ibov;78972,8;20/04/2020
ibov;78990,3;17/04/2020
ibov;77811,9;16/04/2020
ibov;78831,5;15/04/2020
ibov;79918,4;14/04/2020
ibov;78835,8;13/04/2020
ibov;77681,9;10/04/2020
ibov;77681,9;09/04/2020
ibov;78624,6;08/04/2020
ibov;76358,1;07/04/2020
ibov;74073;06/04/2020
ibov;69537,6;03/04/2020
ibov;72253,5;02/04/2020
ibov;70966,7;01/04/2020
ibov;73019,8;31/03/2020
ibov;74639,5;30/03/2020
ibov;73428,8;27/03/2020
ibov;77709,7;26/03/2020
ibov;74955,6;25/03/2020
ibov;69729,3;24/03/2020
ibov;63569,6;23/03/2020
ibov;67069,4;20/03/2020
ibov;68331,8;19/03/2020
ibov;66895;18/03/2020
ibov;74617,2;17/03/2020
ibov;71168,1;16/03/2020
ibov;82677,9;13/03/2020
ibov;72582,5;12/03/2020
ibov;85171,1;11/03/2020
ibov;92214,5;10/03/2020
ibov;86067,2;09/03/2020
ibov;97996,8;06/03/2020
ibov;102233,2;05/03/2020
ibov;107224,2;04/03/2020
ibov;105537,1;03/03/2020
ibov;106625,4;02/03/2020
ibov;104171,6;28/02/2020
ibov;102983,5;27/02/2020
ibov;105718,3;26/02/2020
ibov;113681,4;25/02/2020
ibov;113681,4;24/02/2020
ibov;113681,4;21/02/2020
ibov;114586,2;20/02/2020
ibov;116517,6;19/02/2020
ibov;114977,3;18/02/2020
ibov;115309,1;17/02/2020
ibov;114380,7;14/02/2020
ibov;115662,4;13/02/2020
ibov;116674,1;12/02/2020
ibov;115370,6;11/02/2020
ibov;112570,3;10/02/2020
ibov;113770,3;07/02/2020
ibov;115190;06/02/2020
ibov;116028,3;05/02/2020
ibov;115556,7;04/02/2020
ibov;114629,2;03/02/2020
ibov;113760,6;31/01/2020
ibov;115528;30/01/2020
ibov;115384,8;29/01/2020
ibov;116479;28/01/2020
ibov;114481,8;27/01/2020
ibov;118376,4;24/01/2020
ibov;119527,6;23/01/2020
ibov;118391,4;22/01/2020
ibov;117026;21/01/2020
ibov;118861,6;20/01/2020
ibov;118478,3;17/01/2020
ibov;116704,2;16/01/2020
ibov;116414,4;15/01/2020
ibov;117632,4;14/01/2020
ibov;117325,3;13/01/2020
ibov;115503,4;10/01/2020
ibov;115947,1;09/01/2020
ibov;116247;08/01/2020
ibov;116661,9;07/01/2020
ibov;116877,9;06/01/2020
ibov;117706,7;03/01/2020
ibov;118573,1;02/01/2020
ibov;115645,3;01/01/2020
ibov;115645,3;31/12/2019
ibov;115645,3;30/12/2019
ibov;116534;27/12/2019
ibov;117203,2;26/12/2019
ibov;115863,3;25/12/2019
ibov;115863,3;24/12/2019
ibov;115863,3;23/12/2019
ibov;115121,1;20/12/2019
ibov;115131,3;19/12/2019
ibov;114314,7;18/12/2019
ibov;112615,7;17/12/2019
ibov;111896;16/12/2019
ibov;112564,9;13/12/2019
ibov;112199,7;12/12/2019
ibov;110963,9;11/12/2019
ibov;110672;10/12/2019
ibov;110977,2;09/12/2019
ibov;111125,8;06/12/2019
ibov;110622,3;05/12/2019
ibov;110300,9;04/12/2019
ibov;108956;03/12/2019
ibov;108927,8;02/12/2019
ibov;108233,3;29/11/2019
ibov;108290,1;28/11/2019
ibov;107707,8;27/11/2019
ibov;107059,4;26/11/2019
ibov;108423,9;25/11/2019
ibov;108692,3;22/11/2019
ibov;107496,7;21/11/2019
ibov;105864,2;20/11/2019
ibov;105864,2;19/11/2019
ibov;106269,3;18/11/2019
ibov;106556,9;15/11/2019
ibov;106556,9;14/11/2019
ibov;106060;13/11/2019
ibov;106751,1;12/11/2019
ibov;108367,4;11/11/2019
ibov;107629;08/11/2019
ibov;109580,6;07/11/2019
ibov;108360,2;06/11/2019
ibov;108719;05/11/2019
ibov;108779,3;04/11/2019
ibov;108195,6;01/11/2019
ibov;107219,8;31/10/2019
ibov;108407,5;30/10/2019
ibov;107556,3;29/10/2019
ibov;108187,1;28/10/2019
ibov;107363,8;25/10/2019
ibov;106986,1;24/10/2019
ibov;107543,6;23/10/2019
ibov;107381,1;22/10/2019
ibov;106022,3;21/10/2019
ibov;104728,9;18/10/2019
ibov;105015,8;17/10/2019
ibov;105422,8;16/10/2019
ibov;104489,6;15/10/2019
ibov;104301,6;14/10/2019
ibov;103831,9;11/10/2019
ibov;101817,1;10/10/2019
ibov;101248,8;09/10/2019
ibov;99981,4;08/10/2019
ibov;100572,8;07/10/2019
ibov;102551,3;04/10/2019
ibov;101516;03/10/2019
ibov;101031,4;02/10/2019
ibov;104053,4;01/10/2019
ibov;104745,3;30/09/2019
ibov;105077,6;27/09/2019
ibov;105319,4;26/09/2019
ibov;104481;25/09/2019
ibov;103875,7;24/09/2019
ibov;104637,8;23/09/2019
ibov;104817,4;20/09/2019
ibov;104339,2;19/09/2019
ibov;104531,9;18/09/2019
ibov;104616,9;17/09/2019
ibov;103680,4;16/09/2019
ibov;103501,2;13/09/2019
ibov;104370,9;12/09/2019
ibov;103445,6;11/09/2019
ibov;103031,5;10/09/2019
ibov;103180,6;09/09/2019
ibov;102935,4;06/09/2019
ibov;102243;05/09/2019
ibov;101200,9;04/09/2019
ibov;99680,8;03/09/2019
ibov;100625,7;02/09/2019
ibov;101134,6;30/08/2019
ibov;100524,4;29/08/2019
ibov;98193,5;28/08/2019
ibov;97276,2;27/08/2019
ibov;96429,6;26/08/2019
ibov;97667,5;23/08/2019
ibov;100011,3;22/08/2019
ibov;101201,9;21/08/2019
ibov;99222,3;20/08/2019
ibov;99468,7;19/08/2019
ibov;99805,8;16/08/2019
ibov;99056,9;15/08/2019
ibov;100258;14/08/2019
ibov;103299,5;13/08/2019
ibov;101915,2;12/08/2019
ibov;103996,2;09/08/2019
ibov;104115,2;08/08/2019
ibov;102782,4;07/08/2019
ibov;102163,7;06/08/2019
ibov;100097,8;05/08/2019
ibov;102673,7;02/08/2019
ibov;102125,9;01/08/2019
ibov;101812,1;31/07/2019
ibov;102932,8;30/07/2019
ibov;103482,6;29/07/2019
ibov;102818,9;26/07/2019
ibov;102654,6;25/07/2019
ibov;104119,5;24/07/2019
ibov;103704,3;23/07/2019
ibov;103949,5;22/07/2019
ibov;103451,9;19/07/2019
ibov;104716,6;18/07/2019
ibov;103855,5;17/07/2019
ibov;103775,4;16/07/2019
ibov;103802,7;15/07/2019
ibov;103906;12/07/2019
ibov;105146,4;11/07/2019
ibov;105817,1;10/07/2019
ibov;104530,2;09/07/2019
ibov;104530,2;08/07/2019
ibov;104089,5;05/07/2019
ibov;103636,2;04/07/2019
ibov;102043,1;03/07/2019
ibov;100605,2;02/07/2019
ibov;101339,7;01/07/2019
ibov;100967,2;28/06/2019
ibov;100724;27/06/2019
ibov;100688,6;26/06/2019
ibov;100093;25/06/2019
ibov;102062,3;24/06/2019
ibov;102012,6;21/06/2019
ibov;100303,4;20/06/2019
ibov;100303,4;19/06/2019
ibov;99404,4;18/06/2019
ibov;97623,3;17/06/2019
ibov;98040,1;14/06/2019
ibov;98773,7;13/06/2019
ibov;98320,9;12/06/2019
ibov;98960;11/06/2019
ibov;97466,7;10/06/2019
ibov;97821,3;07/06/2019
ibov;97204,9;06/06/2019
ibov;95998,8;05/06/2019
ibov;97380,3;04/06/2019
ibov;97020,5;03/06/2019
ibov;97030,3;31/05/2019
ibov;97457,4;30/05/2019
ibov;96566,6;29/05/2019
ibov;96392,8;28/05/2019
ibov;94864,3;27/05/2019
ibov;93627,8;24/05/2019
ibov;93910;23/05/2019
ibov;94360,7;22/05/2019
ibov;94484,6;21/05/2019
ibov;91946,2;20/05/2019
ibov;89992,7;17/05/2019
ibov;90024,5;16/05/2019
ibov;91623,4;15/05/2019
ibov;92092,4;14/05/2019
ibov;91726,5;13/05/2019
ibov;94257,6;10/05/2019
ibov;94807,9;09/05/2019
ibov;95596,6;08/05/2019
ibov;94388,7;07/05/2019
ibov;95008,7;06/05/2019
ibov;96007,9;03/05/2019
ibov;95527,6;02/05/2019
ibov;96353,3;01/05/2019
ibov;96353,3;30/04/2019
ibov;96187,8;29/04/2019
ibov;96236;26/04/2019
ibov;96552;25/04/2019
ibov;95045,4;24/04/2019
ibov;95923,2;23/04/2019
ibov;94588,1;22/04/2019
ibov;94578,3;19/04/2019
ibov;94578,3;18/04/2019
ibov;93284,8;17/04/2019
ibov;94333,3;16/04/2019
ibov;93083;15/04/2019
ibov;92875;12/04/2019
ibov;94754,7;11/04/2019
ibov;95953,5;10/04/2019
ibov;96291,8;09/04/2019
ibov;97369,3;08/04/2019
ibov;97108,2;05/04/2019
ibov;96313,1;04/04/2019
ibov;94491,5;03/04/2019
ibov;95386,8;02/04/2019
ibov;96054,5;01/04/2019
ibov;95414,6;29/03/2019
ibov;94388,9;28/03/2019
ibov;91903,4;27/03/2019
ibov;95306,8;26/03/2019
ibov;93662;25/03/2019
ibov;93735,2;22/03/2019
ibov;96729,1;21/03/2019
ibov;98041,4;20/03/2019
ibov;99588,4;19/03/2019
ibov;99993,9;18/03/2019
ibov;99136,7;15/03/2019
ibov;98604,7;14/03/2019
ibov;98903,9;13/03/2019
ibov;97828;12/03/2019
ibov;98026,6;11/03/2019
ibov;95364,9;08/03/2019
ibov;94340,2;07/03/2019
ibov;94216,9;06/03/2019
ibov;94603,8;05/03/2019
ibov;94603,8;04/03/2019
ibov;94603,8;01/03/2019
ibov;95584,4;28/02/2019
ibov;97307,3;27/02/2019
ibov;97602,5;26/02/2019
ibov;97239,9;25/02/2019
ibov;97885,6;22/02/2019
ibov;96932,3;21/02/2019
ibov;96544,8;20/02/2019
ibov;97659,2;19/02/2019
ibov;96509,9;18/02/2019
ibov;97525,9;15/02/2019
ibov;98015,1;14/02/2019
ibov;95842,4;13/02/2019
ibov;96168,4;12/02/2019
ibov;94412,9;11/02/2019
ibov;95343,1;08/02/2019
ibov;94405,6;07/02/2019
ibov;94635,6;06/02/2019
ibov;98311,2;05/02/2019
ibov;98588,6;04/02/2019
ibov;97861,3;01/02/2019
ibov;97393,7;31/01/2019
ibov;96996,2;30/01/2019
ibov;95639,3;29/01/2019
ibov;95443,9;28/01/2019
ibov;97677,2;25/01/2019
ibov;97677,2;24/01/2019
ibov;96558,4;23/01/2019
ibov;95103,4;22/01/2019
ibov;96009,8;21/01/2019
ibov;96096,8;18/01/2019
ibov;95351,1;17/01/2019
ibov;94393,1;16/01/2019
ibov;94055,7;15/01/2019
ibov;94474,1;14/01/2019
ibov;93658,3;11/01/2019
ibov;93805,9;10/01/2019
ibov;93613;09/01/2019
ibov;92031,9;08/01/2019
ibov;91699,1;07/01/2019
ibov;91840,8;04/01/2019
ibov;91564,3;03/01/2019
ibov;91012,3;02/01/2019
ibov;87887,3;01/01/2019
ibov;87887,3;31/12/2018
ibov;87887,3;28/12/2018
ibov;85460,2;27/12/2018
ibov;85136,1;26/12/2018
ibov;85697,2;25/12/2018
ibov;85697,2;24/12/2018
ibov;85697,2;21/12/2018
ibov;85269,3;20/12/2018
ibov;85673,5;19/12/2018
ibov;86610,5;18/12/2018
ibov;86399,7;17/12/2018
ibov;87449,5;14/12/2018
ibov;87837,6;13/12/2018
ibov;86977,5;12/12/2018
ibov;86419,6;11/12/2018
ibov;85914,7;10/12/2018
ibov;88115,1;07/12/2018
ibov;88846,5;06/12/2018
ibov;89039,8;05/12/2018
ibov;88624,5;04/12/2018
ibov;89820,1;03/12/2018
ibov;89504;30/11/2018
ibov;89709,6;29/11/2018
ibov;89250,8;28/11/2018
ibov;87891,2;27/11/2018
ibov;85546,5;26/11/2018
ibov;86230,2;23/11/2018
ibov;87477,4;22/11/2018
ibov;87268,8;21/11/2018
ibov;87900,8;20/11/2018
ibov;87900,8;19/11/2018
ibov;88515,3;16/11/2018
ibov;85973,1;15/11/2018
ibov;85973,1;14/11/2018
ibov;84914,1;13/11/2018
ibov;85524,7;12/11/2018
ibov;85641,2;09/11/2018
ibov;85620,1;08/11/2018
ibov;87714,4;07/11/2018
ibov;88668,9;06/11/2018
ibov;89598,2;05/11/2018
ibov;88419,1;02/11/2018
ibov;88419,1;01/11/2018
ibov;87423,6;31/10/2018
ibov;86885,7;30/10/2018
ibov;83796,7;29/10/2018
ibov;85719,9;26/10/2018
ibov;84083,5;25/10/2018
ibov;83063,6;24/10/2018
ibov;85300;23/10/2018
ibov;85596,7;22/10/2018
ibov;84219,7;19/10/2018
ibov;83847,1;18/10/2018
ibov;85764;17/10/2018
ibov;85717,6;16/10/2018
ibov;83359,8;15/10/2018
ibov;82921,1;12/10/2018
ibov;82921,1;11/10/2018
ibov;83679,1;10/10/2018
ibov;86087,6;09/10/2018
ibov;86083,9;08/10/2018
ibov;82321,5;05/10/2018
ibov;82952,8;04/10/2018
ibov;83273,4;03/10/2018
ibov;81612,3;02/10/2018
ibov;78623,7;01/10/2018
ibov;79342,4;28/09/2018
ibov;80000,1;27/09/2018
ibov;78656,2;26/09/2018
ibov;78630,1;25/09/2018
ibov;77984,2;24/09/2018
ibov;79444,3;21/09/2018
ibov;78116;20/09/2018
ibov;78168,7;19/09/2018
ibov;78314;18/09/2018
ibov;76788,9;17/09/2018
ibov;75429,1;14/09/2018
ibov;74686,7;13/09/2018
ibov;75124,8;12/09/2018
ibov;74656,5;11/09/2018
ibov;76436,4;10/09/2018
ibov;76416;07/09/2018
ibov;76416;06/09/2018
ibov;75092,3;05/09/2018
ibov;74711,8;04/09/2018
ibov;76192,7;03/09/2018
ibov;76677,5;31/08/2018
ibov;76404,1;30/08/2018
ibov;78388,8;29/08/2018
ibov;77473,2;28/08/2018
ibov;77929,7;27/08/2018
ibov;76262,2;24/08/2018
ibov;75633,8;23/08/2018
ibov;76902,3;22/08/2018
ibov;75180,4;21/08/2018
ibov;76327,9;20/08/2018
ibov;76028,5;17/08/2018
ibov;76818,7;16/08/2018
ibov;77078;15/08/2018
ibov;78602,1;14/08/2018
ibov;77496,5;13/08/2018
ibov;76514,4;10/08/2018
ibov;78768;09/08/2018
ibov;79151,7;08/08/2018
ibov;80346,5;07/08/2018
ibov;81050,8;06/08/2018
ibov;81435;03/08/2018
ibov;79636,7;02/08/2018
ibov;79301,7;01/08/2018
ibov;79220,4;31/07/2018
ibov;80275,6;30/07/2018
ibov;79866,1;27/07/2018
ibov;79405,3;26/07/2018
ibov;80218;25/07/2018
ibov;79155;24/07/2018
ibov;77996,1;23/07/2018
ibov;78571,3;20/07/2018
ibov;77486,8;19/07/2018
ibov;77362,6;18/07/2018
ibov;78130,3;17/07/2018
ibov;76652,6;16/07/2018
ibov;76594,4;13/07/2018
ibov;75856,2;12/07/2018
ibov;74398,6;11/07/2018
ibov;74862,4;10/07/2018
ibov;75010,4;09/07/2018
ibov;75010,4;06/07/2018
ibov;74553,1;05/07/2018
ibov;74743,1;04/07/2018
ibov;73667,8;03/07/2018
ibov;72839,7;02/07/2018
ibov;72762,5;29/06/2018
ibov;71766,5;28/06/2018
ibov;70609;27/06/2018
ibov;71404,6;26/06/2018
ibov;70953;25/06/2018
ibov;70640,7;22/06/2018
ibov;70074,9;21/06/2018
ibov;72123,4;20/06/2018
ibov;71394,3;19/06/2018
ibov;69814,7;18/06/2018
ibov;70757,7;15/06/2018
ibov;71421,2;14/06/2018
ibov;72122,1;13/06/2018
ibov;72754,1;12/06/2018
ibov;72307,8;11/06/2018
ibov;72942,1;08/06/2018
ibov;73851,5;07/06/2018
ibov;76117,2;06/06/2018
ibov;76641,7;05/06/2018
ibov;78596,1;04/06/2018
ibov;77239,8;01/06/2018
ibov;76753,6;31/05/2018
ibov;76753,6;30/05/2018
ibov;76072;29/05/2018
ibov;75355,8;28/05/2018
ibov;78897,7;25/05/2018
ibov;80122,3;24/05/2018
ibov;80867,3;23/05/2018
ibov;82738,9;22/05/2018
ibov;81815,3;21/05/2018
ibov;83081,9;18/05/2018
ibov;83622;17/05/2018
ibov;86537;16/05/2018
ibov;85130,4;15/05/2018
ibov;85232,2;14/05/2018
ibov;85220,2;11/05/2018
ibov;85861,2;10/05/2018
ibov;84265,5;09/05/2018
ibov;82956,1;08/05/2018
ibov;82714,4;07/05/2018
ibov;83118;04/05/2018
ibov;83288,1;03/05/2018
ibov;84547,1;02/05/2018
ibov;86115,5;01/05/2018
ibov;86115,5;30/04/2018
ibov;86444,7;27/04/2018
ibov;86383,2;26/04/2018
ibov;85044,4;25/04/2018
ibov;85469,1;24/04/2018
ibov;85602,5;23/04/2018
ibov;85550,1;20/04/2018
ibov;85824,3;19/04/2018
ibov;85776,5;18/04/2018
ibov;84086,1;17/04/2018
ibov;82861,6;16/04/2018
ibov;84334,4;13/04/2018
ibov;85443,5;12/04/2018
ibov;85245,6;11/04/2018
ibov;84510,4;10/04/2018
ibov;83307,2;09/04/2018
ibov;84820,4;06/04/2018
ibov;85209,7;05/04/2018
ibov;84359,7;04/04/2018
ibov;84623,5;03/04/2018
ibov;84666,4;02/04/2018
ibov;85365,6;30/03/2018
ibov;85365,6;29/03/2018
ibov;83874,1;28/03/2018
ibov;83808,1;27/03/2018
ibov;85087,9;26/03/2018
ibov;84377,2;23/03/2018
ibov;84767,9;22/03/2018
ibov;84976,6;21/03/2018
ibov;84163,8;20/03/2018
ibov;83913,1;19/03/2018
ibov;84886,5;16/03/2018
ibov;84928,2;15/03/2018
ibov;86051;14/03/2018
ibov;86383,8;13/03/2018
ibov;86900,4;12/03/2018
ibov;86371,4;09/03/2018
ibov;84984,6;08/03/2018
ibov;85483,6;07/03/2018
ibov;85653;06/03/2018
ibov;86022,8;05/03/2018
ibov;85761,3;02/03/2018
ibov;85377,8;01/03/2018
ibov;85353,6;28/02/2018
ibov;86935,4;27/02/2018
