;paiva;ibov;;;
23/07/2018;2,385493;77996,1;-8,583587535;;
23/07/2018;2,385493;77996,1;-8,583587535;;
24/07/2018;2,410313;79155;-7,63244018;;
24/07/2018;2,410313;79155;-7,63244018;;
24/07/2018;2,410313;79155;-7,63244018;;
24/07/2018;2,410313;79155;-7,63244018;;
25/07/2018;2,428818;80218;-6,923295063;;
25/07/2018;2,428818;80218;-6,923295063;;
25/07/2018;2,428818;80218;-6,923295063;;
25/07/2018;2,428818;80218;-6,923295063;;
26/07/2018;2,413482;79405,3;-7,51099836;;
26/07/2018;2,413482;79405,3;-7,51099836;;
26/07/2018;2,413482;79405,3;-7,51099836;;
26/07/2018;2,413482;79405,3;-7,51099836;;
27/07/2018;2,406629;79866,1;-7,773617732;;
27/07/2018;2,406629;79866,1;-7,773617732;;
27/07/2018;2,406629;79866,1;-7,773617732;;
27/07/2018;2,406629;79866,1;-7,773617732;;
30/07/2018;2,407931;80275,6;-7,723722734;;
30/07/2018;2,407931;80275,6;-7,723722734;;
30/07/2018;2,407931;80275,6;-7,723722734;;
30/07/2018;2,407931;80275,6;-7,723722734;;
31/07/2018;2,38546;79220,4;-8,584852154;;
31/07/2018;2,38546;79220,4;-8,584852154;;
31/07/2018;2,38546;79220,4;-8,584852154;;
31/07/2018;2,38546;79220,4;-8,584852154;;
01/08/2018;2,398538;79301,7;-8,083679507;;
01/08/2018;2,398538;79301,7;-8,083679507;;
01/08/2018;2,398538;79301,7;-8,083679507;;
01/08/2018;2,398538;79301,7;-8,083679507;;
02/08/2018;2,401588;79636,7;-7,966797983;;
02/08/2018;2,401588;79636,7;-7,966797983;;
02/08/2018;2,401588;79636,7;-7,966797983;;
02/08/2018;2,401588;79636,7;-7,966797983;;
03/08/2018;2,439777;81435;-6,503326333;;
03/08/2018;2,439777;81435;-6,503326333;;
03/08/2018;2,439777;81435;-6,503326333;;
03/08/2018;2,439777;81435;-6,503326333;;
06/08/2018;2,431386;81050,8;-6,824884651;;
06/08/2018;2,431386;81050,8;-6,824884651;;
06/08/2018;2,431386;81050,8;-6,824884651;;
06/08/2018;2,431386;81050,8;-6,824884651;;
07/08/2018;2,414373;80346,5;-7,476853626;;
07/08/2018;2,414373;80346,5;-7,476853626;;
07/08/2018;2,414373;80346,5;-7,476853626;;
07/08/2018;2,414373;80346,5;-7,476853626;;
08/08/2018;2,391171;79151,7;-8,36599629;;
08/08/2018;2,391171;79151,7;-8,36599629;;
08/08/2018;2,391171;79151,7;-8,36599629;;
08/08/2018;2,391171;79151,7;-8,36599629;;
09/08/2018;2,373262;78768;-9,052301608;;
09/08/2018;2,373262;78768;-9,052301608;;
09/08/2018;2,373262;78768;-9,052301608;;
09/08/2018;2,373262;78768;-9,052301608;;
10/08/2018;2,313443;76514,4;-11,34467403;;
10/08/2018;2,313443;76514,4;-11,34467403;;
10/08/2018;2,313443;76514,4;-11,34467403;;
10/08/2018;2,313443;76514,4;-11,34467403;;
13/08/2018;2,333767;77496,5;-10,56582154;;
13/08/2018;2,333767;77496,5;-10,56582154;;
13/08/2018;2,333767;77496,5;-10,56582154;;
13/08/2018;2,333767;77496,5;-10,56582154;;
14/08/2018;2,367726;78602,1;-9,264451155;;
14/08/2018;2,367726;78602,1;-9,264451155;;
14/08/2018;2,367726;78602,1;-9,264451155;;
14/08/2018;2,367726;78602,1;-9,264451155;;
15/08/2018;2,331276;77078;-10,66128117;;
15/08/2018;2,331276;77078;-10,66128117;;
15/08/2018;2,331276;77078;-10,66128117;;
15/08/2018;2,331276;77078;-10,66128117;;
16/08/2018;2,325699;76818,7;-10,87500192;;
16/08/2018;2,325699;76818,7;-10,87500192;;
16/08/2018;2,325699;76818,7;-10,87500192;;
16/08/2018;2,325699;76818,7;-10,87500192;;
17/08/2018;2,303664;76028,5;-11,71942303;;
17/08/2018;2,303664;76028,5;-11,71942303;;
17/08/2018;2,303664;76028,5;-11,71942303;;
17/08/2018;2,303664;76028,5;-11,71942303;;
20/08/2018;2,31212;76327,9;-11,39537379;;
20/08/2018;2,31212;76327,9;-11,39537379;;
20/08/2018;2,31212;76327,9;-11,39537379;;
20/08/2018;2,31212;76327,9;-11,39537379;;
21/08/2018;2,269936;75180,4;-13,01194108;;
21/08/2018;2,269936;75180,4;-13,01194108;;
21/08/2018;2,269936;75180,4;-13,01194108;;
21/08/2018;2,269936;75180,4;-13,01194108;;
22/08/2018;2,311628;76902,3;-11,41422812;;
22/08/2018;2,311628;76902,3;-11,41422812;;
22/08/2018;2,311628;76902,3;-11,41422812;;
22/08/2018;2,311628;76902,3;-11,41422812;;
23/08/2018;2,268269;75633,8;-13,07582354;;
23/08/2018;2,268269;75633,8;-13,07582354;;
23/08/2018;2,268269;75633,8;-13,07582354;;
23/08/2018;2,268269;75633,8;-13,07582354;;
24/08/2018;2,284143;76262,2;-12,4675031;;
24/08/2018;2,284143;76262,2;-12,4675031;;
24/08/2018;2,284143;76262,2;-12,4675031;;
24/08/2018;2,284143;76262,2;-12,4675031;;
27/08/2018;2,323722;77929,7;-10,95076414;;
27/08/2018;2,323722;77929,7;-10,95076414;;
27/08/2018;2,323722;77929,7;-10,95076414;;
27/08/2018;2,323722;77929,7;-10,95076414;;
28/08/2018;2,315625;77473,2;-11,26105584;;
28/08/2018;2,315625;77473,2;-11,26105584;;
28/08/2018;2,315625;77473,2;-11,26105584;;
28/08/2018;2,315625;77473,2;-11,26105584;;
29/08/2018;2,3327;78388,8;-10,60671092;;
29/08/2018;2,3327;78388,8;-10,60671092;;
29/08/2018;2,3327;78388,8;-10,60671092;;
29/08/2018;2,3327;78388,8;-10,60671092;;
30/08/2018;2,277407;76404,1;-12,72563882;;
30/08/2018;2,277407;76404,1;-12,72563882;;
30/08/2018;2,277407;76404,1;-12,72563882;;
30/08/2018;2,277407;76404,1;-12,72563882;;
31/08/2018;2,283798;76677,5;-12,48072413;;
31/08/2018;2,283798;76677,5;-12,48072413;;
31/08/2018;2,283798;76677,5;-12,48072413;;
31/08/2018;2,283798;76677,5;-12,48072413;;
03/09/2018;2,279122;76192,7;-12,65991692;;
03/09/2018;2,279122;76192,7;-12,65991692;;
03/09/2018;2,279122;76192,7;-12,65991692;;
03/09/2018;2,279122;76192,7;-12,65991692;;
04/09/2018;2,239375;74711,8;-14,18309395;;
04/09/2018;2,239375;74711,8;-14,18309395;;
04/09/2018;2,239375;74711,8;-14,18309395;;
04/09/2018;2,239375;74711,8;-14,18309395;;
05/09/2018;2,245546;75092,3;-13,94661005;;
05/09/2018;2,245546;75092,3;-13,94661005;;
05/09/2018;2,245546;75092,3;-13,94661005;;
05/09/2018;2,245546;75092,3;-13,94661005;;
06/09/2018;2,266703;76416;-13,13583549;;
06/09/2018;2,266703;76416;-13,13583549;;
06/09/2018;2,266703;76416;-13,13583549;;
06/09/2018;2,266703;76416;-13,13583549;;
07/09/2018;2,266703;76416;-13,13583549;;
07/09/2018;2,266703;76416;-13,13583549;;
07/09/2018;2,266703;76416;-13,13583549;;
07/09/2018;2,266703;76416;-13,13583549;;
10/09/2018;2,264046;76436,4;-13,23765654;;
10/09/2018;2,264046;76436,4;-13,23765654;;
10/09/2018;2,264046;76436,4;-13,23765654;;
10/09/2018;2,264046;76436,4;-13,23765654;;
11/09/2018;2,223062;74656,5;-14,80823766;;
11/09/2018;2,223062;74656,5;-14,80823766;;
11/09/2018;2,223062;74656,5;-14,80823766;;
11/09/2018;2,223062;74656,5;-14,80823766;;
12/09/2018;2,223649;75124,8;-14,78574275;;
12/09/2018;2,223649;75124,8;-14,78574275;;
12/09/2018;2,223649;75124,8;-14,78574275;;
12/09/2018;2,223649;75124,8;-14,78574275;;
13/09/2018;2,209618;74686,7;-15,32343609;;
13/09/2018;2,209618;74686,7;-15,32343609;;
13/09/2018;2,209618;74686,7;-15,32343609;;
13/09/2018;2,209618;74686,7;-15,32343609;;
14/09/2018;2,223679;75429,1;-14,7845931;;
14/09/2018;2,223679;75429,1;-14,7845931;;
14/09/2018;2,223679;75429,1;-14,7845931;;
14/09/2018;2,223679;75429,1;-14,7845931;;
17/09/2018;2,262204;76788,9;-13,30824532;;
17/09/2018;2,262204;76788,9;-13,30824532;;
17/09/2018;2,262204;76788,9;-13,30824532;;
17/09/2018;2,262204;76788,9;-13,30824532;;
18/09/2018;2,293136;78314;-12,12287506;;
18/09/2018;2,293136;78314;-12,12287506;;
18/09/2018;2,293136;78314;-12,12287506;;
18/09/2018;2,293136;78314;-12,12287506;;
19/09/2018;2,285852;78168,7;-12,40201113;;
19/09/2018;2,285852;78168,7;-12,40201113;;
19/09/2018;2,285852;78168,7;-12,40201113;;
19/09/2018;2,285852;78168,7;-12,40201113;;
20/09/2018;2,290564;78116;-12,22143875;;
20/09/2018;2,290564;78116;-12,22143875;;
20/09/2018;2,290564;78116;-12,22143875;;
20/09/2018;2,290564;78116;-12,22143875;;
21/09/2018;2,325111;79444,3;-10,89753514;;
21/09/2018;2,325111;79444,3;-10,89753514;;
21/09/2018;2,325111;79444,3;-10,89753514;;
21/09/2018;2,325111;79444,3;-10,89753514;;
24/09/2018;2,295844;77984,2;-12,01909959;;
24/09/2018;2,295844;77984,2;-12,01909959;;
24/09/2018;2,295844;77984,2;-12,01909959;;
24/09/2018;2,295844;77984,2;-12,01909959;;
25/09/2018;2,298224;78630,1;-11,92789368;;
25/09/2018;2,298224;78630,1;-11,92789368;;
25/09/2018;2,298224;78630,1;-11,92789368;;
25/09/2018;2,298224;78630,1;-11,92789368;;
26/09/2018;2,296765;78656,2;-11,9838052;;
26/09/2018;2,296765;78656,2;-11,9838052;;
26/09/2018;2,296765;78656,2;-11,9838052;;
26/09/2018;2,296765;78656,2;-11,9838052;;
27/09/2018;2,323791;80000,1;-10,94811993;;
27/09/2018;2,323791;80000,1;-10,94811993;;
27/09/2018;2,323791;80000,1;-10,94811993;;
27/09/2018;2,323791;80000,1;-10,94811993;;
28/09/2018;2,310515;79342,4;-11,4568803;;
28/09/2018;2,310515;79342,4;-11,4568803;;
28/09/2018;2,310515;79342,4;-11,4568803;;
28/09/2018;2,310515;79342,4;-11,4568803;;
01/10/2018;2,266394;78623,7;-13,14767693;;
01/10/2018;2,266394;78623,7;-13,14767693;;
01/10/2018;2,266394;78623,7;-13,14767693;;
01/10/2018;2,266394;78623,7;-13,14767693;;
02/10/2018;2,338605;81612,3;-10,38042062;;
02/10/2018;2,338605;81612,3;-10,38042062;;
02/10/2018;2,338605;81612,3;-10,38042062;;
02/10/2018;2,338605;81612,3;-10,38042062;;
03/10/2018;2,385091;83273,4;-8,598992903;;
03/10/2018;2,385091;83273,4;-8,598992903;;
03/10/2018;2,385091;83273,4;-8,598992903;;
03/10/2018;2,385091;83273,4;-8,598992903;;
04/10/2018;2,378993;82952,8;-8,832679308;;
04/10/2018;2,378993;82952,8;-8,832679308;;
04/10/2018;2,378993;82952,8;-8,832679308;;
04/10/2018;2,378993;82952,8;-8,832679308;;
05/10/2018;2,374365;82321,5;-9,01003265;;
05/10/2018;2,374365;82321,5;-9,01003265;;
05/10/2018;2,374365;82321,5;-9,01003265;;
05/10/2018;2,374365;82321,5;-9,01003265;;
08/10/2018;2,459003;86083,9;-5,76655119;;
08/10/2018;2,459003;86083,9;-5,76655119;;
08/10/2018;2,459003;86083,9;-5,76655119;;
08/10/2018;2,459003;86083,9;-5,76655119;;
09/10/2018;2,465206;86087,6;-5,528840995;;
09/10/2018;2,465206;86087,6;-5,528840995;;
09/10/2018;2,465206;86087,6;-5,528840995;;
09/10/2018;2,465206;86087,6;-5,528840995;;
10/10/2018;2,413132;83679,1;-7,524410994;;
10/10/2018;2,413132;83679,1;-7,524410994;;
10/10/2018;2,413132;83679,1;-7,524410994;;
10/10/2018;2,413132;83679,1;-7,524410994;;
11/10/2018;2,396746;82921,1;-8,152352193;;
11/10/2018;2,396746;82921,1;-8,152352193;;
11/10/2018;2,396746;82921,1;-8,152352193;;
11/10/2018;2,396746;82921,1;-8,152352193;;
12/10/2018;2,396746;82921,1;-8,152352193;;
12/10/2018;2,396746;82921,1;-8,152352193;;
12/10/2018;2,396746;82921,1;-8,152352193;;
12/10/2018;2,396746;82921,1;-8,152352193;;
15/10/2018;2,381491;83359,8;-8,736951423;;
15/10/2018;2,381491;83359,8;-8,736951423;;
15/10/2018;2,381491;83359,8;-8,736951423;;
15/10/2018;2,381491;83359,8;-8,736951423;;
16/10/2018;2,444652;85717,6;-6,316507503;;
16/10/2018;2,444652;85717,6;-6,316507503;;
16/10/2018;2,444652;85717,6;-6,316507503;;
16/10/2018;2,444652;85717,6;-6,316507503;;
17/10/2018;2,462888;85764;-5,617670954;;
17/10/2018;2,462888;85764;-5,617670954;;
17/10/2018;2,462888;85764;-5,617670954;;
17/10/2018;2,462888;85764;-5,617670954;;
18/10/2018;2,436899;83847,1;-6,613616506;;
18/10/2018;2,436899;83847,1;-6,613616506;;
18/10/2018;2,436899;83847,1;-6,613616506;;
18/10/2018;2,436899;83847,1;-6,613616506;;
19/10/2018;2,456732;84219,7;-5,853580024;;
19/10/2018;2,456732;84219,7;-5,853580024;;
19/10/2018;2,456732;84219,7;-5,853580024;;
19/10/2018;2,456732;84219,7;-5,853580024;;
22/10/2018;2,49195;85596,7;-4,503962475;;
22/10/2018;2,49195;85596,7;-4,503962475;;
22/10/2018;2,49195;85596,7;-4,503962475;;
22/10/2018;2,49195;85596,7;-4,503962475;;
23/10/2018;2,497982;85300;-4,27280531;;
23/10/2018;2,497982;85300;-4,27280531;;
23/10/2018;2,497982;85300;-4,27280531;;
23/10/2018;2,497982;85300;-4,27280531;;
24/10/2018;2,45293;83063,6;-5,99927955;;
24/10/2018;2,45293;83063,6;-5,99927955;;
24/10/2018;2,45293;83063,6;-5,99927955;;
24/10/2018;2,45293;83063,6;-5,99927955;;
25/10/2018;2,476089;84083,5;-5,111784723;;
25/10/2018;2,476089;84083,5;-5,111784723;;
25/10/2018;2,476089;84083,5;-5,111784723;;
25/10/2018;2,476089;84083,5;-5,111784723;;
26/10/2018;2,507566;85719,9;-3,905529071;;
26/10/2018;2,507566;85719,9;-3,905529071;;
26/10/2018;2,507566;85719,9;-3,905529071;;
26/10/2018;2,507566;85719,9;-3,905529071;;
29/10/2018;2,46345;83796,7;-5,596134096;;
29/10/2018;2,46345;83796,7;-5,596134096;;
29/10/2018;2,46345;83796,7;-5,596134096;;
29/10/2018;2,46345;83796,7;-5,596134096;;
30/10/2018;2,5377;86885,7;-2,750739611;;
30/10/2018;2,5377;86885,7;-2,750739611;;
30/10/2018;2,5377;86885,7;-2,750739611;;
30/10/2018;2,5377;86885,7;-2,750739611;;
31/10/2018;2,557144;87423,6;-2,005610313;;
31/10/2018;2,557144;87423,6;-2,005610313;;
31/10/2018;2,557144;87423,6;-2,005610313;;
31/10/2018;2,557144;87423,6;-2,005610313;;
01/11/2018;2,580165;88419,1;-1,123403897;;
01/11/2018;2,580165;88419,1;-1,123403897;;
01/11/2018;2,580165;88419,1;-1,123403897;;
01/11/2018;2,580165;88419,1;-1,123403897;;
02/11/2018;2,580165;88419,1;-1,123403897;;
02/11/2018;2,580165;88419,1;-1,123403897;;
02/11/2018;2,580165;88419,1;-1,123403897;;
02/11/2018;2,580165;88419,1;-1,123403897;;
05/11/2018;2,605728;89598,2;-0,143783436;;
05/11/2018;2,605728;89598,2;-0,143783436;;
05/11/2018;2,605728;89598,2;-0,143783436;;
05/11/2018;2,605728;89598,2;-0,143783436;;
06/11/2018;2,583663;88668,9;-0,989354201;;
06/11/2018;2,583663;88668,9;-0,989354201;;
06/11/2018;2,583663;88668,9;-0,989354201;;
06/11/2018;2,583663;88668,9;-0,989354201;;
07/11/2018;2,556224;87714,4;-2,04086638;;
07/11/2018;2,556224;87714,4;-2,04086638;;
07/11/2018;2,556224;87714,4;-2,04086638;;
07/11/2018;2,556224;87714,4;-2,04086638;;
08/11/2018;2,507838;85620,1;-3,895105538;;
08/11/2018;2,507838;85620,1;-3,895105538;;
08/11/2018;2,507838;85620,1;-3,895105538;;
08/11/2018;2,507838;85620,1;-3,895105538;;
09/11/2018;2,515168;85641,2;-3,614206662;;
09/11/2018;2,515168;85641,2;-3,614206662;;
09/11/2018;2,515168;85641,2;-3,614206662;;
09/11/2018;2,515168;85641,2;-3,614206662;;
12/11/2018;2,504402;85524,7;-4,026779282;;
12/11/2018;2,504402;85524,7;-4,026779282;;
12/11/2018;2,504402;85524,7;-4,026779282;;
12/11/2018;2,504402;85524,7;-4,026779282;;
13/11/2018;2,498472;84914,1;-4,254027622;;
13/11/2018;2,498472;84914,1;-4,254027622;;
13/11/2018;2,498472;84914,1;-4,254027622;;
13/11/2018;2,498472;84914,1;-4,254027622;;
14/11/2018;2,537788;85973,1;-2,747367292;;
14/11/2018;2,537788;85973,1;-2,747367292;;
14/11/2018;2,537788;85973,1;-2,747367292;;
14/11/2018;2,537788;85973,1;-2,747367292;;
15/11/2018;2,537788;85973,1;-2,747367292;;
15/11/2018;2,537788;85973,1;-2,747367292;;
15/11/2018;2,537788;85973,1;-2,747367292;;
15/11/2018;2,537788;85973,1;-2,747367292;;
16/11/2018;2,597284;88515,3;-0,46737281;;
16/11/2018;2,597284;88515,3;-0,46737281;;
16/11/2018;2,597284;88515,3;-0,46737281;;
16/11/2018;2,597284;88515,3;-0,46737281;;
19/11/2018;2,578836;87900,8;-1,174333584;;
19/11/2018;2,578836;87900,8;-1,174333584;;
19/11/2018;2,578836;87900,8;-1,174333584;;
19/11/2018;2,578836;87900,8;-1,174333584;;
20/11/2018;2,572915;87900,8;-1,401237028;;
20/11/2018;2,572915;87900,8;-1,401237028;;
20/11/2018;2,572915;87900,8;-1,401237028;;
20/11/2018;2,572915;87900,8;-1,401237028;;
21/11/2018;2,564924;87268,8;-1,707466622;;
21/11/2018;2,564924;87268,8;-1,707466622;;
21/11/2018;2,564924;87268,8;-1,707466622;;
21/11/2018;2,564924;87268,8;-1,707466622;;
22/11/2018;2,575499;87477,4;-1,302213468;;
22/11/2018;2,575499;87477,4;-1,302213468;;
22/11/2018;2,575499;87477,4;-1,302213468;;
22/11/2018;2,575499;87477,4;-1,302213468;;
23/11/2018;2,555044;86230,2;-2,086086117;;
23/11/2018;2,555044;86230,2;-2,086086117;;
23/11/2018;2,555044;86230,2;-2,086086117;;
23/11/2018;2,555044;86230,2;-2,086086117;;
26/11/2018;2,542322;85546,5;-2,573616199;;
26/11/2018;2,542322;85546,5;-2,573616199;;
26/11/2018;2,542322;85546,5;-2,573616199;;
26/11/2018;2,542322;85546,5;-2,573616199;;
27/11/2018;2,598742;87891,2;-0,411499609;;
27/11/2018;2,598742;87891,2;-0,411499609;;
27/11/2018;2,598742;87891,2;-0,411499609;;
27/11/2018;2,598742;87891,2;-0,411499609;;
28/11/2018;2,630018;89250,8;0;;
28/11/2018;2,630018;89250,8;0;;
28/11/2018;2,630018;89250,8;0;;
28/11/2018;2,630018;89250,8;0;;
29/11/2018;2,647071;89709,6;0;;
29/11/2018;2,647071;89709,6;0;;
29/11/2018;2,647071;89709,6;0;;
29/11/2018;2,647071;89709,6;0;;
30/11/2018;2,6459;89504;-0,044237574;;
30/11/2018;2,6459;89504;-0,044237574;;
30/11/2018;2,6459;89504;-0,044237574;;
30/11/2018;2,6459;89504;-0,044237574;;
03/12/2018;2,657919;89820,1;0;;
03/12/2018;2,657919;89820,1;0;;
03/12/2018;2,657919;89820,1;0;;
03/12/2018;2,657919;89820,1;0;;
04/12/2018;2,62665;88624,5;-1,176446686;;
04/12/2018;2,62665;88624,5;-1,176446686;;
04/12/2018;2,62665;88624,5;-1,176446686;;
04/12/2018;2,62665;88624,5;-1,176446686;;
05/12/2018;2,641093;89039,8;-0,633051647;;
05/12/2018;2,641093;89039,8;-0,633051647;;
05/12/2018;2,641093;89039,8;-0,633051647;;
05/12/2018;2,641093;89039,8;-0,633051647;;
06/12/2018;2,643417;88846,5;-0,545614821;;
06/12/2018;2,643417;88846,5;-0,545614821;;
06/12/2018;2,643417;88846,5;-0,545614821;;
06/12/2018;2,643417;88846,5;-0,545614821;;
07/12/2018;2,628966;88115,1;-1,089310848;;
07/12/2018;2,628966;88115,1;-1,089310848;;
07/12/2018;2,628966;88115,1;-1,089310848;;
07/12/2018;2,628966;88115,1;-1,089310848;;
10/12/2018;2,589113;85914,7;-2,588716962;;
10/12/2018;2,589113;85914,7;-2,588716962;;
10/12/2018;2,589113;85914,7;-2,588716962;;
10/12/2018;2,589113;85914,7;-2,588716962;;
11/12/2018;2,605514;86419,6;-1,971655269;;
11/12/2018;2,605514;86419,6;-1,971655269;;
11/12/2018;2,605514;86419,6;-1,971655269;;
11/12/2018;2,605514;86419,6;-1,971655269;;
12/12/2018;2,630235;86977,5;-1,041566729;;
12/12/2018;2,630235;86977,5;-1,041566729;;
12/12/2018;2,630235;86977,5;-1,041566729;;
12/12/2018;2,630235;86977,5;-1,041566729;;
13/12/2018;2,637525;87837,6;-0,767292006;;
13/12/2018;2,637525;87837,6;-0,767292006;;
13/12/2018;2,637525;87837,6;-0,767292006;;
13/12/2018;2,637525;87837,6;-0,767292006;;
14/12/2018;2,630384;87449,5;-1,03596084;;
14/12/2018;2,630384;87449,5;-1,03596084;;
14/12/2018;2,630384;87449,5;-1,03596084;;
14/12/2018;2,630384;87449,5;-1,03596084;;
17/12/2018;2,59516;86399,7;-2,361208148;;
17/12/2018;2,59516;86399,7;-2,361208148;;
17/12/2018;2,59516;86399,7;-2,361208148;;
17/12/2018;2,59516;86399,7;-2,361208148;;
18/12/2018;2,602028;86610,5;-2,102810507;;
18/12/2018;2,602028;86610,5;-2,102810507;;
18/12/2018;2,602028;86610,5;-2,102810507;;
18/12/2018;2,602028;86610,5;-2,102810507;;
19/12/2018;2,588588;85673,5;-2,608469257;;
19/12/2018;2,588588;85673,5;-2,608469257;;
19/12/2018;2,588588;85673,5;-2,608469257;;
19/12/2018;2,588588;85673,5;-2,608469257;;
20/12/2018;2,580581;85269,3;-2,909719973;;
20/12/2018;2,580581;85269,3;-2,909719973;;
20/12/2018;2,580581;85269,3;-2,909719973;;
20/12/2018;2,580581;85269,3;-2,909719973;;
21/12/2018;2,595579;85697,2;-2,345443936;;
21/12/2018;2,595579;85697,2;-2,345443936;;
21/12/2018;2,595579;85697,2;-2,345443936;;
21/12/2018;2,595579;85697,2;-2,345443936;;
24/12/2018;2,59168;85697,2;-2,492137646;;
24/12/2018;2,59168;85697,2;-2,492137646;;
24/12/2018;2,59168;85697,2;-2,492137646;;
24/12/2018;2,59168;85697,2;-2,492137646;;
25/12/2018;2,59168;85697,2;-2,492137646;;
25/12/2018;2,59168;85697,2;-2,492137646;;
25/12/2018;2,59168;85697,2;-2,492137646;;
25/12/2018;2,59168;85697,2;-2,492137646;;
26/12/2018;2,588239;85136,1;-2,621599831;;
26/12/2018;2,588239;85136,1;-2,621599831;;
26/12/2018;2,588239;85136,1;-2,621599831;;
26/12/2018;2,588239;85136,1;-2,621599831;;
27/12/2018;2,60426;85460,2;-2,018835036;;
27/12/2018;2,60426;85460,2;-2,018835036;;
27/12/2018;2,60426;85460,2;-2,018835036;;
27/12/2018;2,60426;85460,2;-2,018835036;;
28/12/2018;2,661984;87887,3;0;;
28/12/2018;2,661984;87887,3;0;;
28/12/2018;2,661984;87887,3;0;;
28/12/2018;2,661984;87887,3;0;;
31/12/2018;2,660952;87887,3;-0,038768077;;
31/12/2018;2,660952;87887,3;-0,038768077;;
31/12/2018;2,660952;87887,3;-0,038768077;;
31/12/2018;2,660952;87887,3;-0,038768077;;
01/01/2019;2,660952;87887,3;-0,038768077;;
01/01/2019;2,660952;87887,3;-0,038768077;;
01/01/2019;2,660952;87887,3;-0,038768077;;
01/01/2019;2,660952;87887,3;-0,038768077;;
02/01/2019;2,728854;91012,3;0;;
02/01/2019;2,728854;91012,3;0;;
02/01/2019;2,728854;91012,3;0;;
02/01/2019;2,728854;91012,3;0;;
03/01/2019;2,74308;91564,3;0;;
03/01/2019;2,74308;91564,3;0;;
03/01/2019;2,74308;91564,3;0;;
03/01/2019;2,74308;91564,3;0;;
04/01/2019;2,741061;91840,8;-0,073603395;;
04/01/2019;2,741061;91840,8;-0,073603395;;
04/01/2019;2,741061;91840,8;-0,073603395;;
04/01/2019;2,741061;91840,8;-0,073603395;;
07/01/2019;2,724464;91699,1;-0,678653193;;
07/01/2019;2,724464;91699,1;-0,678653193;;
07/01/2019;2,724464;91699,1;-0,678653193;;
07/01/2019;2,724464;91699,1;-0,678653193;;
08/01/2019;2,725478;92031,9;-0,641687446;;
08/01/2019;2,725478;92031,9;-0,641687446;;
08/01/2019;2,725478;92031,9;-0,641687446;;
08/01/2019;2,725478;92031,9;-0,641687446;;
09/01/2019;2,771398;93613;0;;
09/01/2019;2,771398;93613;0;;
09/01/2019;2,771398;93613;0;;
09/01/2019;2,771398;93613;0;;
10/01/2019;2,779434;93805,9;0;;
10/01/2019;2,779434;93805,9;0;;
10/01/2019;2,779434;93805,9;0;;
10/01/2019;2,779434;93805,9;0;;
11/01/2019;2,775371;93658,3;-0,146180841;;
11/01/2019;2,775371;93658,3;-0,146180841;;
11/01/2019;2,775371;93658,3;-0,146180841;;
11/01/2019;2,775371;93658,3;-0,146180841;;
14/01/2019;2,793352;94474,1;0;;
14/01/2019;2,793352;94474,1;0;;
14/01/2019;2,793352;94474,1;0;;
14/01/2019;2,793352;94474,1;0;;
15/01/2019;2,787547;94055,7;-0,20781484;;
15/01/2019;2,787547;94055,7;-0,20781484;;
15/01/2019;2,787547;94055,7;-0,20781484;;
15/01/2019;2,787547;94055,7;-0,20781484;;
16/01/2019;2,801296;94393,1;0;;
16/01/2019;2,801296;94393,1;0;;
16/01/2019;2,801296;94393,1;0;;
16/01/2019;2,801296;94393,1;0;;
17/01/2019;2,832935;95351,1;0;;
17/01/2019;2,832935;95351,1;0;;
17/01/2019;2,832935;95351,1;0;;
17/01/2019;2,832935;95351,1;0;;
18/01/2019;2,847173;96096,8;0;;
18/01/2019;2,847173;96096,8;0;;
18/01/2019;2,847173;96096,8;0;;
18/01/2019;2,847173;96096,8;0;;
21/01/2019;2,850187;96009,8;0;;
21/01/2019;2,850187;96009,8;0;;
21/01/2019;2,850187;96009,8;0;;
21/01/2019;2,850187;96009,8;0;;
22/01/2019;2,826403;95103,4;-0,834471563;;
22/01/2019;2,826403;95103,4;-0,834471563;;
22/01/2019;2,826403;95103,4;-0,834471563;;
22/01/2019;2,826403;95103,4;-0,834471563;;
23/01/2019;2,868414;96558,4;0;;
23/01/2019;2,868414;96558,4;0;;
23/01/2019;2,868414;96558,4;0;;
23/01/2019;2,868414;96558,4;0;;
24/01/2019;2,901753;97677,2;0;;
24/01/2019;2,901753;97677,2;0;;
24/01/2019;2,901753;97677,2;0;;
24/01/2019;2,901753;97677,2;0;;
25/01/2019;2,902377;97677,2;0;;
25/01/2019;2,902377;97677,2;0;;
25/01/2019;2,902377;97677,2;0;;
25/01/2019;2,902377;97677,2;0;;
28/01/2019;2,88272;95443,9;-0,677272456;;
28/01/2019;2,88272;95443,9;-0,677272456;;
28/01/2019;2,88272;95443,9;-0,677272456;;
28/01/2019;2,88272;95443,9;-0,677272456;;
29/01/2019;2,891636;95639,3;-0,370075976;;
29/01/2019;2,891636;95639,3;-0,370075976;;
29/01/2019;2,891636;95639,3;-0,370075976;;
29/01/2019;2,891636;95639,3;-0,370075976;;
30/01/2019;2,922924;96996,2;0;;
30/01/2019;2,922924;96996,2;0;;
30/01/2019;2,922924;96996,2;0;;
30/01/2019;2,922924;96996,2;0;;
31/01/2019;2,927861;97393,7;0;;
31/01/2019;2,927861;97393,7;0;;
31/01/2019;2,927861;97393,7;0;;
31/01/2019;2,927861;97393,7;0;;
01/02/2019;2,931556;97861,3;0;;
01/02/2019;2,931556;97861,3;0;;
