,paiva,ibov
,PX_LAST,PX_LAST
Date,,
2018-05-07,2.488443,82714.4
2018-05-07,2.488443,82714.4
2018-05-08,2.492594,82956.1
2018-05-08,2.492594,82956.1
2018-05-08,2.492594,82956.1
2018-05-08,2.492594,82956.1
2018-05-09,2.514679,84265.5
2018-05-09,2.514679,84265.5
2018-05-09,2.514679,84265.5
2018-05-09,2.514679,84265.5
2018-05-10,2.540822,85861.2
2018-05-10,2.540822,85861.2
2018-05-10,2.540822,85861.2
2018-05-10,2.540822,85861.2
2018-05-11,2.513524,85220.2
2018-05-11,2.513524,85220.2
2018-05-11,2.513524,85220.2
2018-05-11,2.513524,85220.2
2018-05-14,2.488095,85232.2
2018-05-14,2.488095,85232.2
2018-05-14,2.488095,85232.2
2018-05-14,2.488095,85232.2
2018-05-15,2.475168,85130.4
2018-05-15,2.475168,85130.4
2018-05-15,2.475168,85130.4
2018-05-15,2.475168,85130.4
2018-05-16,2.501978,86537.0
2018-05-16,2.501978,86537.0
2018-05-16,2.501978,86537.0
2018-05-16,2.501978,86537.0
2018-05-17,2.440054,83622.0
2018-05-17,2.440054,83622.0
2018-05-17,2.440054,83622.0
2018-05-17,2.440054,83622.0
2018-05-18,2.425169,83081.9
2018-05-18,2.425169,83081.9
2018-05-18,2.425169,83081.9
2018-05-18,2.425169,83081.9
2018-05-21,2.415032,81815.3
2018-05-21,2.415032,81815.3
2018-05-21,2.415032,81815.3
2018-05-21,2.415032,81815.3
2018-05-22,2.465232,82738.9
2018-05-22,2.465232,82738.9
2018-05-22,2.465232,82738.9
2018-05-22,2.465232,82738.9
2018-05-23,2.421038,80867.3
2018-05-23,2.421038,80867.3
2018-05-23,2.421038,80867.3
2018-05-23,2.421038,80867.3
2018-05-24,2.423969,80122.3
2018-05-24,2.423969,80122.3
2018-05-24,2.423969,80122.3
2018-05-24,2.423969,80122.3
2018-05-25,2.39351,78897.7
2018-05-25,2.39351,78897.7
2018-05-25,2.39351,78897.7
2018-05-25,2.39351,78897.7
2018-05-28,2.316973,75355.8
2018-05-28,2.316973,75355.8
2018-05-28,2.316973,75355.8
2018-05-28,2.316973,75355.8
2018-05-29,2.32137,76072.0
2018-05-29,2.32137,76072.0
2018-05-29,2.32137,76072.0
2018-05-29,2.32137,76072.0
2018-05-30,2.351498,76753.6
2018-05-30,2.351498,76753.6
2018-05-30,2.351498,76753.6
2018-05-30,2.351498,76753.6
2018-05-31,2.351498,76753.6
2018-05-31,2.351498,76753.6
2018-05-31,2.351498,76753.6
2018-05-31,2.351498,76753.6
2018-06-01,2.392614,77239.8
2018-06-01,2.392614,77239.8
2018-06-01,2.392614,77239.8
2018-06-01,2.392614,77239.8
2018-06-04,2.424397,78596.1
2018-06-04,2.424397,78596.1
2018-06-04,2.424397,78596.1
2018-06-04,2.424397,78596.1
2018-06-05,2.375454,76641.7
2018-06-05,2.375454,76641.7
2018-06-05,2.375454,76641.7
2018-06-05,2.375454,76641.7
2018-06-06,2.335685,76117.2
2018-06-06,2.335685,76117.2
2018-06-06,2.335685,76117.2
2018-06-06,2.335685,76117.2
2018-06-07,2.264706,73851.5
2018-06-07,2.264706,73851.5
2018-06-07,2.264706,73851.5
2018-06-07,2.264706,73851.5
2018-06-08,2.271342,72942.1
2018-06-08,2.271342,72942.1
2018-06-08,2.271342,72942.1
2018-06-08,2.271342,72942.1
2018-06-11,2.250165,72307.8
2018-06-11,2.250165,72307.8
2018-06-11,2.250165,72307.8
2018-06-11,2.250165,72307.8
2018-06-12,2.26104,72754.1
2018-06-12,2.26104,72754.1
2018-06-12,2.26104,72754.1
2018-06-12,2.26104,72754.1
2018-06-13,2.252716,72122.1
2018-06-13,2.252716,72122.1
2018-06-13,2.252716,72122.1
2018-06-13,2.252716,72122.1
2018-06-14,2.234655,71421.2
2018-06-14,2.234655,71421.2
2018-06-14,2.234655,71421.2
2018-06-14,2.234655,71421.2
2018-06-15,2.211538,70757.7
2018-06-15,2.211538,70757.7
2018-06-15,2.211538,70757.7
2018-06-15,2.211538,70757.7
2018-06-18,2.190662,69814.7
2018-06-18,2.190662,69814.7
2018-06-18,2.190662,69814.7
2018-06-18,2.190662,69814.7
2018-06-19,2.230389,71394.3
2018-06-19,2.230389,71394.3
2018-06-19,2.230389,71394.3
2018-06-19,2.230389,71394.3
2018-06-20,2.242714,72123.4
2018-06-20,2.242714,72123.4
2018-06-20,2.242714,72123.4
2018-06-20,2.242714,72123.4
2018-06-21,2.202085,70074.9
2018-06-21,2.202085,70074.9
2018-06-21,2.202085,70074.9
2018-06-21,2.202085,70074.9
2018-06-22,2.217594,70640.7
2018-06-22,2.217594,70640.7
2018-06-22,2.217594,70640.7
2018-06-22,2.217594,70640.7
2018-06-25,2.227573,70953.0
2018-06-25,2.227573,70953.0
2018-06-25,2.227573,70953.0
2018-06-25,2.227573,70953.0
2018-06-26,2.239754,71404.6
2018-06-26,2.239754,71404.6
2018-06-26,2.239754,71404.6
2018-06-26,2.239754,71404.6
2018-06-27,2.204117,70609.0
2018-06-27,2.204117,70609.0
2018-06-27,2.204117,70609.0
2018-06-27,2.204117,70609.0
2018-06-28,2.231847,71766.5
2018-06-28,2.231847,71766.5
2018-06-28,2.231847,71766.5
2018-06-28,2.231847,71766.5
2018-06-29,2.247983,72762.5
2018-06-29,2.247983,72762.5
2018-06-29,2.247983,72762.5
2018-06-29,2.247983,72762.5
2018-07-02,2.246625,72839.7
2018-07-02,2.246625,72839.7
2018-07-02,2.246625,72839.7
2018-07-02,2.246625,72839.7
2018-07-03,2.268393,73667.8
2018-07-03,2.268393,73667.8
2018-07-03,2.268393,73667.8
2018-07-03,2.268393,73667.8
2018-07-04,2.291071,74743.1
2018-07-04,2.291071,74743.1
2018-07-04,2.291071,74743.1
2018-07-04,2.291071,74743.1
2018-07-05,2.28624,74553.1
2018-07-05,2.28624,74553.1
2018-07-05,2.28624,74553.1
2018-07-05,2.28624,74553.1
2018-07-06,2.302017,75010.4
2018-07-06,2.302017,75010.4
2018-07-06,2.302017,75010.4
2018-07-06,2.302017,75010.4
2018-07-09,2.304504,75010.4
2018-07-09,2.304504,75010.4
2018-07-09,2.304504,75010.4
2018-07-09,2.304504,75010.4
2018-07-10,2.304172,74862.4
2018-07-10,2.304172,74862.4
2018-07-10,2.304172,74862.4
2018-07-10,2.304172,74862.4
2018-07-11,2.293948,74398.6
2018-07-11,2.293948,74398.6
2018-07-11,2.293948,74398.6
2018-07-11,2.293948,74398.6
2018-07-12,2.32446,75856.2
2018-07-12,2.32446,75856.2
2018-07-12,2.32446,75856.2
2018-07-12,2.32446,75856.2
2018-07-13,2.350208,76594.4
2018-07-13,2.350208,76594.4
2018-07-13,2.350208,76594.4
2018-07-13,2.350208,76594.4
2018-07-16,2.351165,76652.6
2018-07-16,2.351165,76652.6
2018-07-16,2.351165,76652.6
2018-07-16,2.351165,76652.6
2018-07-17,2.38815,78130.3
2018-07-17,2.38815,78130.3
2018-07-17,2.38815,78130.3
2018-07-17,2.38815,78130.3
2018-07-18,2.374069,77362.6
2018-07-18,2.374069,77362.6
2018-07-18,2.374069,77362.6
2018-07-18,2.374069,77362.6
2018-07-19,2.381697,77486.8
2018-07-19,2.381697,77486.8
2018-07-19,2.381697,77486.8
2018-07-19,2.381697,77486.8
2018-07-20,2.411968,78571.3
2018-07-20,2.411968,78571.3
2018-07-20,2.411968,78571.3
2018-07-20,2.411968,78571.3
2018-07-23,2.385493,77996.1
2018-07-23,2.385493,77996.1
2018-07-23,2.385493,77996.1
2018-07-23,2.385493,77996.1
2018-07-24,2.410313,79155.0
2018-07-24,2.410313,79155.0
2018-07-24,2.410313,79155.0
2018-07-24,2.410313,79155.0
2018-07-25,2.428818,80218.0
2018-07-25,2.428818,80218.0
2018-07-25,2.428818,80218.0
2018-07-25,2.428818,80218.0
2018-07-26,2.413482,79405.3
2018-07-26,2.413482,79405.3
2018-07-26,2.413482,79405.3
2018-07-26,2.413482,79405.3
2018-07-27,2.406629,79866.1
2018-07-27,2.406629,79866.1
2018-07-27,2.406629,79866.1
2018-07-27,2.406629,79866.1
2018-07-30,2.407931,80275.6
2018-07-30,2.407931,80275.6
2018-07-30,2.407931,80275.6
2018-07-30,2.407931,80275.6
2018-07-31,2.38546,79220.4
2018-07-31,2.38546,79220.4
2018-07-31,2.38546,79220.4
2018-07-31,2.38546,79220.4
2018-08-01,2.398538,79301.7
2018-08-01,2.398538,79301.7
2018-08-01,2.398538,79301.7
2018-08-01,2.398538,79301.7
2018-08-02,2.401588,79636.7
2018-08-02,2.401588,79636.7
2018-08-02,2.401588,79636.7
2018-08-02,2.401588,79636.7
2018-08-03,2.439777,81435.0
2018-08-03,2.439777,81435.0
2018-08-03,2.439777,81435.0
2018-08-03,2.439777,81435.0
2018-08-06,2.431386,81050.8
2018-08-06,2.431386,81050.8
2018-08-06,2.431386,81050.8
2018-08-06,2.431386,81050.8
2018-08-07,2.414373,80346.5
2018-08-07,2.414373,80346.5
2018-08-07,2.414373,80346.5
2018-08-07,2.414373,80346.5
2018-08-08,2.391171,79151.7
2018-08-08,2.391171,79151.7
2018-08-08,2.391171,79151.7
2018-08-08,2.391171,79151.7
2018-08-09,2.373262,78768.0
2018-08-09,2.373262,78768.0
2018-08-09,2.373262,78768.0
2018-08-09,2.373262,78768.0
2018-08-10,2.313443,76514.4
2018-08-10,2.313443,76514.4
2018-08-10,2.313443,76514.4
2018-08-10,2.313443,76514.4
2018-08-13,2.333767,77496.5
2018-08-13,2.333767,77496.5
2018-08-13,2.333767,77496.5
2018-08-13,2.333767,77496.5
2018-08-14,2.367726,78602.1
2018-08-14,2.367726,78602.1
2018-08-14,2.367726,78602.1
2018-08-14,2.367726,78602.1
2018-08-15,2.331276,77078.0
2018-08-15,2.331276,77078.0
2018-08-15,2.331276,77078.0
2018-08-15,2.331276,77078.0
2018-08-16,2.325699,76818.7
2018-08-16,2.325699,76818.7
2018-08-16,2.325699,76818.7
2018-08-16,2.325699,76818.7
2018-08-17,2.303664,76028.5
2018-08-17,2.303664,76028.5
2018-08-17,2.303664,76028.5
2018-08-17,2.303664,76028.5
2018-08-20,2.31212,76327.9
2018-08-20,2.31212,76327.9
2018-08-20,2.31212,76327.9
2018-08-20,2.31212,76327.9
2018-08-21,2.269936,75180.4
2018-08-21,2.269936,75180.4
2018-08-21,2.269936,75180.4
2018-08-21,2.269936,75180.4
2018-08-22,2.311628,76902.3
2018-08-22,2.311628,76902.3
2018-08-22,2.311628,76902.3
2018-08-22,2.311628,76902.3
2018-08-23,2.268269,75633.8
2018-08-23,2.268269,75633.8
2018-08-23,2.268269,75633.8
2018-08-23,2.268269,75633.8
2018-08-24,2.284143,76262.2
2018-08-24,2.284143,76262.2
2018-08-24,2.284143,76262.2
2018-08-24,2.284143,76262.2
2018-08-27,2.323722,77929.7
2018-08-27,2.323722,77929.7
2018-08-27,2.323722,77929.7
2018-08-27,2.323722,77929.7
2018-08-28,2.315625,77473.2
2018-08-28,2.315625,77473.2
2018-08-28,2.315625,77473.2
2018-08-28,2.315625,77473.2
2018-08-29,2.3327,78388.8
2018-08-29,2.3327,78388.8
2018-08-29,2.3327,78388.8
2018-08-29,2.3327,78388.8
2018-08-30,2.277407,76404.1
2018-08-30,2.277407,76404.1
2018-08-30,2.277407,76404.1
2018-08-30,2.277407,76404.1
2018-08-31,2.283798,76677.5
2018-08-31,2.283798,76677.5
2018-08-31,2.283798,76677.5
2018-08-31,2.283798,76677.5
2018-09-03,2.279122,76192.7
2018-09-03,2.279122,76192.7
2018-09-03,2.279122,76192.7
2018-09-03,2.279122,76192.7
2018-09-04,2.239375,74711.8
2018-09-04,2.239375,74711.8
2018-09-04,2.239375,74711.8
2018-09-04,2.239375,74711.8
2018-09-05,2.245546,75092.3
2018-09-05,2.245546,75092.3
2018-09-05,2.245546,75092.3
2018-09-05,2.245546,75092.3
2018-09-06,2.266703,76416.0
2018-09-06,2.266703,76416.0
2018-09-06,2.266703,76416.0
2018-09-06,2.266703,76416.0
2018-09-07,2.266703,76416.0
2018-09-07,2.266703,76416.0
2018-09-07,2.266703,76416.0
2018-09-07,2.266703,76416.0
2018-09-10,2.264046,76436.4
2018-09-10,2.264046,76436.4
2018-09-10,2.264046,76436.4
2018-09-10,2.264046,76436.4
2018-09-11,2.223062,74656.5
2018-09-11,2.223062,74656.5
2018-09-11,2.223062,74656.5
2018-09-11,2.223062,74656.5
2018-09-12,2.223649,75124.8
2018-09-12,2.223649,75124.8
2018-09-12,2.223649,75124.8
2018-09-12,2.223649,75124.8
2018-09-13,2.209618,74686.7
2018-09-13,2.209618,74686.7
2018-09-13,2.209618,74686.7
2018-09-13,2.209618,74686.7
2018-09-14,2.223679,75429.1
2018-09-14,2.223679,75429.1
2018-09-14,2.223679,75429.1
2018-09-14,2.223679,75429.1
2018-09-17,2.262204,76788.9
2018-09-17,2.262204,76788.9
2018-09-17,2.262204,76788.9
2018-09-17,2.262204,76788.9
2018-09-18,2.293136,78314.0
2018-09-18,2.293136,78314.0
2018-09-18,2.293136,78314.0
2018-09-18,2.293136,78314.0
2018-09-19,2.285852,78168.7
2018-09-19,2.285852,78168.7
2018-09-19,2.285852,78168.7
2018-09-19,2.285852,78168.7
2018-09-20,2.290564,78116.0
2018-09-20,2.290564,78116.0
2018-09-20,2.290564,78116.0
2018-09-20,2.290564,78116.0
2018-09-21,2.325111,79444.3
2018-09-21,2.325111,79444.3
2018-09-21,2.325111,79444.3
2018-09-21,2.325111,79444.3
2018-09-24,2.295844,77984.2
2018-09-24,2.295844,77984.2
2018-09-24,2.295844,77984.2
2018-09-24,2.295844,77984.2
2018-09-25,2.298224,78630.1
2018-09-25,2.298224,78630.1
2018-09-25,2.298224,78630.1
2018-09-25,2.298224,78630.1
2018-09-26,2.296765,78656.2
2018-09-26,2.296765,78656.2
2018-09-26,2.296765,78656.2
2018-09-26,2.296765,78656.2
2018-09-27,2.323791,80000.1
2018-09-27,2.323791,80000.1
2018-09-27,2.323791,80000.1
2018-09-27,2.323791,80000.1
2018-09-28,2.310515,79342.4
2018-09-28,2.310515,79342.4
2018-09-28,2.310515,79342.4
2018-09-28,2.310515,79342.4
2018-10-01,2.266394,78623.7
2018-10-01,2.266394,78623.7
2018-10-01,2.266394,78623.7
2018-10-01,2.266394,78623.7
2018-10-02,2.338605,81612.3
2018-10-02,2.338605,81612.3
2018-10-02,2.338605,81612.3
2018-10-02,2.338605,81612.3
2018-10-03,2.385091,83273.4
2018-10-03,2.385091,83273.4
2018-10-03,2.385091,83273.4
2018-10-03,2.385091,83273.4
2018-10-04,2.378993,82952.8
2018-10-04,2.378993,82952.8
2018-10-04,2.378993,82952.8
2018-10-04,2.378993,82952.8
2018-10-05,2.374365,82321.5
2018-10-05,2.374365,82321.5
2018-10-05,2.374365,82321.5
2018-10-05,2.374365,82321.5
2018-10-08,2.459003,86083.9
2018-10-08,2.459003,86083.9
2018-10-08,2.459003,86083.9
2018-10-08,2.459003,86083.9
2018-10-09,2.465206,86087.6
2018-10-09,2.465206,86087.6
2018-10-09,2.465206,86087.6
2018-10-09,2.465206,86087.6
2018-10-10,2.413132,83679.1
2018-10-10,2.413132,83679.1
2018-10-10,2.413132,83679.1
2018-10-10,2.413132,83679.1
2018-10-11,2.396746,82921.1
2018-10-11,2.396746,82921.1
2018-10-11,2.396746,82921.1
2018-10-11,2.396746,82921.1
2018-10-12,2.396746,82921.1
2018-10-12,2.396746,82921.1
2018-10-12,2.396746,82921.1
2018-10-12,2.396746,82921.1
2018-10-15,2.381491,83359.8
2018-10-15,2.381491,83359.8
2018-10-15,2.381491,83359.8
2018-10-15,2.381491,83359.8
2018-10-16,2.444652,85717.6
2018-10-16,2.444652,85717.6
2018-10-16,2.444652,85717.6
2018-10-16,2.444652,85717.6
2018-10-17,2.462888,85764.0
2018-10-17,2.462888,85764.0
2018-10-17,2.462888,85764.0
2018-10-17,2.462888,85764.0
2018-10-18,2.436899,83847.1
2018-10-18,2.436899,83847.1
2018-10-18,2.436899,83847.1
2018-10-18,2.436899,83847.1
2018-10-19,2.456732,84219.7
2018-10-19,2.456732,84219.7
2018-10-19,2.456732,84219.7
2018-10-19,2.456732,84219.7
2018-10-22,2.49195,85596.7
2018-10-22,2.49195,85596.7
2018-10-22,2.49195,85596.7
2018-10-22,2.49195,85596.7
2018-10-23,2.497982,85300.0
2018-10-23,2.497982,85300.0
2018-10-23,2.497982,85300.0
2018-10-23,2.497982,85300.0
2018-10-24,2.45293,83063.6
2018-10-24,2.45293,83063.6
2018-10-24,2.45293,83063.6
2018-10-24,2.45293,83063.6
2018-10-25,2.476089,84083.5
2018-10-25,2.476089,84083.5
2018-10-25,2.476089,84083.5
2018-10-25,2.476089,84083.5
2018-10-26,2.507566,85719.9
2018-10-26,2.507566,85719.9
2018-10-26,2.507566,85719.9
2018-10-26,2.507566,85719.9
2018-10-29,2.46345,83796.7
2018-10-29,2.46345,83796.7
2018-10-29,2.46345,83796.7
2018-10-29,2.46345,83796.7
2018-10-30,2.5377,86885.7
2018-10-30,2.5377,86885.7
2018-10-30,2.5377,86885.7
2018-10-30,2.5377,86885.7
2018-10-31,2.557144,87423.6
2018-10-31,2.557144,87423.6
2018-10-31,2.557144,87423.6
2018-10-31,2.557144,87423.6
2018-11-01,2.580165,88419.1
2018-11-01,2.580165,88419.1
2018-11-01,2.580165,88419.1
2018-11-01,2.580165,88419.1
2018-11-02,2.580165,88419.1
2018-11-02,2.580165,88419.1
2018-11-02,2.580165,88419.1
2018-11-02,2.580165,88419.1
2018-11-05,2.605728,89598.2
2018-11-05,2.605728,89598.2
2018-11-05,2.605728,89598.2
2018-11-05,2.605728,89598.2
2018-11-06,2.583663,88668.9
2018-11-06,2.583663,88668.9
2018-11-06,2.583663,88668.9
2018-11-06,2.583663,88668.9
2018-11-07,2.556224,87714.4
2018-11-07,2.556224,87714.4
2018-11-07,2.556224,87714.4
2018-11-07,2.556224,87714.4
2018-11-08,2.507838,85620.1
2018-11-08,2.507838,85620.1
2018-11-08,2.507838,85620.1
2018-11-08,2.507838,85620.1
2018-11-09,2.515168,85641.2
2018-11-09,2.515168,85641.2
2018-11-09,2.515168,85641.2
2018-11-09,2.515168,85641.2
2018-11-12,2.504402,85524.7
2018-11-12,2.504402,85524.7
2018-11-12,2.504402,85524.7
2018-11-12,2.504402,85524.7
2018-11-13,2.498472,84914.1
2018-11-13,2.498472,84914.1
2018-11-13,2.498472,84914.1
2018-11-13,2.498472,84914.1
2018-11-14,2.537788,85973.1
2018-11-14,2.537788,85973.1
2018-11-14,2.537788,85973.1
2018-11-14,2.537788,85973.1
2018-11-15,2.537788,85973.1
2018-11-15,2.537788,85973.1
2018-11-15,2.537788,85973.1
2018-11-15,2.537788,85973.1
2018-11-16,2.597284,88515.3
2018-11-16,2.597284,88515.3
2018-11-16,2.597284,88515.3
2018-11-16,2.597284,88515.3
2018-11-19,2.578836,87900.8
2018-11-19,2.578836,87900.8
2018-11-19,2.578836,87900.8
2018-11-19,2.578836,87900.8
2018-11-20,2.572915,87900.8
2018-11-20,2.572915,87900.8
2018-11-20,2.572915,87900.8
2018-11-20,2.572915,87900.8
2018-11-21,2.564924,87268.8
2018-11-21,2.564924,87268.8
2018-11-21,2.564924,87268.8
2018-11-21,2.564924,87268.8
2018-11-22,2.575499,87477.4
2018-11-22,2.575499,87477.4
2018-11-22,2.575499,87477.4
2018-11-22,2.575499,87477.4
2018-11-23,2.555044,86230.2
2018-11-23,2.555044,86230.2
2018-11-23,2.555044,86230.2
2018-11-23,2.555044,86230.2
2018-11-26,2.542322,85546.5
2018-11-26,2.542322,85546.5
2018-11-26,2.542322,85546.5
2018-11-26,2.542322,85546.5
2018-11-27,2.598742,87891.2
2018-11-27,2.598742,87891.2
2018-11-27,2.598742,87891.2
2018-11-27,2.598742,87891.2
2018-11-28,2.630018,89250.8
2018-11-28,2.630018,89250.8
2018-11-28,2.630018,89250.8
2018-11-28,2.630018,89250.8
2018-11-29,2.647071,89709.6
2018-11-29,2.647071,89709.6
2018-11-29,2.647071,89709.6
2018-11-29,2.647071,89709.6
2018-11-30,2.6459,89504.0
2018-11-30,2.6459,89504.0
2018-11-30,2.6459,89504.0
2018-11-30,2.6459,89504.0
2018-12-03,2.657919,89820.1
2018-12-03,2.657919,89820.1
2018-12-03,2.657919,89820.1
2018-12-03,2.657919,89820.1
2018-12-04,2.62665,88624.5
2018-12-04,2.62665,88624.5
2018-12-04,2.62665,88624.5
2018-12-04,2.62665,88624.5
2018-12-05,2.641093,89039.8
2018-12-05,2.641093,89039.8
2018-12-05,2.641093,89039.8
2018-12-05,2.641093,89039.8
2018-12-06,2.643417,88846.5
2018-12-06,2.643417,88846.5
2018-12-06,2.643417,88846.5
2018-12-06,2.643417,88846.5
2018-12-07,2.628966,88115.1
2018-12-07,2.628966,88115.1
2018-12-07,2.628966,88115.1
2018-12-07,2.628966,88115.1
2018-12-10,2.589113,85914.7
2018-12-10,2.589113,85914.7
2018-12-10,2.589113,85914.7
2018-12-10,2.589113,85914.7
2018-12-11,2.605514,86419.6
2018-12-11,2.605514,86419.6
2018-12-11,2.605514,86419.6
2018-12-11,2.605514,86419.6
2018-12-12,2.630235,86977.5
2018-12-12,2.630235,86977.5
2018-12-12,2.630235,86977.5
2018-12-12,2.630235,86977.5
2018-12-13,2.637525,87837.6
2018-12-13,2.637525,87837.6
2018-12-13,2.637525,87837.6
2018-12-13,2.637525,87837.6
2018-12-14,2.630384,87449.5
2018-12-14,2.630384,87449.5
2018-12-14,2.630384,87449.5
2018-12-14,2.630384,87449.5
2018-12-17,2.59516,86399.7
2018-12-17,2.59516,86399.7
2018-12-17,2.59516,86399.7
2018-12-17,2.59516,86399.7
2018-12-18,2.602028,86610.5
2018-12-18,2.602028,86610.5
2018-12-18,2.602028,86610.5
2018-12-18,2.602028,86610.5
2018-12-19,2.588588,85673.5
2018-12-19,2.588588,85673.5
2018-12-19,2.588588,85673.5
2018-12-19,2.588588,85673.5
2018-12-20,2.580581,85269.3
2018-12-20,2.580581,85269.3
2018-12-20,2.580581,85269.3
2018-12-20,2.580581,85269.3
2018-12-21,2.595579,85697.2
2018-12-21,2.595579,85697.2
2018-12-21,2.595579,85697.2
2018-12-21,2.595579,85697.2
2018-12-24,2.59168,85697.2
2018-12-24,2.59168,85697.2
2018-12-24,2.59168,85697.2
2018-12-24,2.59168,85697.2
2018-12-25,2.59168,85697.2
2018-12-25,2.59168,85697.2
2018-12-25,2.59168,85697.2
2018-12-25,2.59168,85697.2
2018-12-26,2.588239,85136.1
2018-12-26,2.588239,85136.1
2018-12-26,2.588239,85136.1
2018-12-26,2.588239,85136.1
2018-12-27,2.60426,85460.2
2018-12-27,2.60426,85460.2
2018-12-27,2.60426,85460.2
2018-12-27,2.60426,85460.2
2018-12-28,2.661984,87887.3
2018-12-28,2.661984,87887.3
2018-12-28,2.661984,87887.3
2018-12-28,2.661984,87887.3
2018-12-31,2.660952,87887.3
2018-12-31,2.660952,87887.3
2018-12-31,2.660952,87887.3
2018-12-31,2.660952,87887.3
2019-01-01,2.660952,87887.3
2019-01-01,2.660952,87887.3
2019-01-01,2.660952,87887.3
2019-01-01,2.660952,87887.3
2019-01-02,2.728854,91012.3
2019-01-02,2.728854,91012.3
2019-01-02,2.728854,91012.3
2019-01-02,2.728854,91012.3
2019-01-03,2.74308,91564.3
2019-01-03,2.74308,91564.3
2019-01-03,2.74308,91564.3
2019-01-03,2.74308,91564.3
2019-01-04,2.741061,91840.8
2019-01-04,2.741061,91840.8
2019-01-04,2.741061,91840.8
2019-01-04,2.741061,91840.8
2019-01-07,2.724464,91699.1
2019-01-07,2.724464,91699.1
2019-01-07,2.724464,91699.1
2019-01-07,2.724464,91699.1
2019-01-08,2.725478,92031.9
2019-01-08,2.725478,92031.9
2019-01-08,2.725478,92031.9
2019-01-08,2.725478,92031.9
2019-01-09,2.771398,93613.0
2019-01-09,2.771398,93613.0
2019-01-09,2.771398,93613.0
2019-01-09,2.771398,93613.0
2019-01-10,2.779434,93805.9
2019-01-10,2.779434,93805.9
2019-01-10,2.779434,93805.9
2019-01-10,2.779434,93805.9
2019-01-11,2.775371,93658.3
2019-01-11,2.775371,93658.3
2019-01-11,2.775371,93658.3
2019-01-11,2.775371,93658.3
2019-01-14,2.793352,94474.1
2019-01-14,2.793352,94474.1
2019-01-14,2.793352,94474.1
2019-01-14,2.793352,94474.1
2019-01-15,2.787547,94055.7
2019-01-15,2.787547,94055.7
2019-01-15,2.787547,94055.7
2019-01-15,2.787547,94055.7
2019-01-16,2.801296,94393.1
2019-01-16,2.801296,94393.1
2019-01-16,2.801296,94393.1
2019-01-16,2.801296,94393.1
2019-01-17,2.832935,95351.1
2019-01-17,2.832935,95351.1
2019-01-17,2.832935,95351.1
2019-01-17,2.832935,95351.1
2019-01-18,2.847173,96096.8
2019-01-18,2.847173,96096.8
2019-01-18,2.847173,96096.8
2019-01-18,2.847173,96096.8
2019-01-21,2.850187,96009.8
2019-01-21,2.850187,96009.8
2019-01-21,2.850187,96009.8
2019-01-21,2.850187,96009.8
2019-01-22,2.826403,95103.4
2019-01-22,2.826403,95103.4
2019-01-22,2.826403,95103.4
2019-01-22,2.826403,95103.4
2019-01-23,2.868414,96558.4
2019-01-23,2.868414,96558.4
2019-01-23,2.868414,96558.4
2019-01-23,2.868414,96558.4
2019-01-24,2.901753,97677.2
2019-01-24,2.901753,97677.2
2019-01-24,2.901753,97677.2
2019-01-24,2.901753,97677.2
2019-01-25,2.902377,97677.2
2019-01-25,2.902377,97677.2
2019-01-25,2.902377,97677.2
2019-01-25,2.902377,97677.2
2019-01-28,2.88272,95443.9
2019-01-28,2.88272,95443.9
2019-01-28,2.88272,95443.9
2019-01-28,2.88272,95443.9
2019-01-29,2.891636,95639.3
2019-01-29,2.891636,95639.3
2019-01-29,2.891636,95639.3
2019-01-29,2.891636,95639.3
2019-01-30,2.922924,96996.2
2019-01-30,2.922924,96996.2
2019-01-30,2.922924,96996.2
2019-01-30,2.922924,96996.2
2019-01-31,2.927861,97393.7
2019-01-31,2.927861,97393.7
2019-01-31,2.927861,97393.7
2019-01-31,2.927861,97393.7
2019-02-01,2.931556,97861.3
2019-02-01,2.931556,97861.3
2019-02-01,2.931556,97861.3
2019-02-01,2.931556,97861.3
2019-02-04,2.945768,98588.6
2019-02-04,2.945768,98588.6
2019-02-04,2.945768,98588.6
2019-02-04,2.945768,98588.6
2019-02-05,2.944411,98311.2
2019-02-05,2.944411,98311.2
2019-02-05,2.944411,98311.2
2019-02-05,2.944411,98311.2
2019-02-06,2.873856,94635.6
2019-02-06,2.873856,94635.6
2019-02-06,2.873856,94635.6
2019-02-06,2.873856,94635.6
2019-02-07,2.8556,94405.6
2019-02-07,2.8556,94405.6
2019-02-07,2.8556,94405.6
2019-02-07,2.8556,94405.6
2019-02-08,2.870761,95343.1
2019-02-08,2.870761,95343.1
2019-02-08,2.870761,95343.1
2019-02-08,2.870761,95343.1
2019-02-11,2.848996,94412.9
2019-02-11,2.848996,94412.9
2019-02-11,2.848996,94412.9
2019-02-11,2.848996,94412.9
2019-02-12,2.871819,96168.4
2019-02-12,2.871819,96168.4
2019-02-12,2.871819,96168.4
2019-02-12,2.871819,96168.4
2019-02-13,2.867748,95842.4
2019-02-13,2.867748,95842.4
2019-02-13,2.867748,95842.4
2019-02-13,2.867748,95842.4
2019-02-14,2.912187,98015.1
2019-02-14,2.912187,98015.1
2019-02-14,2.912187,98015.1
2019-02-14,2.912187,98015.1
2019-02-15,2.902839,97525.9
2019-02-15,2.902839,97525.9
2019-02-15,2.902839,97525.9
2019-02-15,2.902839,97525.9
2019-02-18,2.894565,96509.9
2019-02-18,2.894565,96509.9
2019-02-18,2.894565,96509.9
